,S_INFO_WINDCODE,TRADE_DT,S_DQ_OPEN,S_DQ_HIGH,S_DQ_LOW,S_DQ_CLOSE,S_DQ_VOLUME
2478,000300.SH,20200317,3739.7833,3786.8908,3618.307,3709.6822,166246129.0
2479,000300.SH,20200318,3729.6853,3775.8506,3636.2565,3636.2565,155037547.0
2480,000300.SH,20200319,3623.789,3647.9874,3503.1866,3589.0926,180807407.0
2481,000300.SH,20200320,3629.5126,3663.9517,3588.7766,3653.2239,139603000.0
2482,000300.SH,20200323,3542.6837,3585.8014,3523.7877,3530.3058,137108790.0
2483,000300.SH,20200324,3598.6548,3627.7592,3545.4524,3625.1146,143103021.0
2484,000300.SH,20200325,3711.4753,3732.6536,3685.9942,3722.5181,153495958.0
2485,000300.SH,20200326,3692.6083,3736.2536,3681.2668,3698.0472,112310665.0
2486,000300.SH,20200327,3746.3914,3758.7827,3709.9213,3710.0605,124060995.0
2487,000300.SH,20200330,3657.4624,3690.6388,3637.5853,3674.1108,126876673.0
2488,000300.SH,20200331,3708.1404,3716.0707,3676.2024,3686.1551,111453025.0
2489,000300.SH,20200401,3682.2966,3731.7799,3670.9653,3675.0758,119352620.0
2490,000300.SH,20200402,3656.3225,3734.5306,3652.3167,3734.5306,115168209.0
2491,000300.SH,20200403,3721.4815,3738.8323,3698.9822,3713.2183,99825083.0
2492,000300.SH,20200407,3779.9076,3803.6286,3772.2054,3798.0214,142778030.0
2493,000300.SH,20200408,3776.4171,3793.0023,3767.2924,3780.3445,111389513.0
2494,000300.SH,20200409,3798.4879,3801.7245,3785.3116,3792.8105,100485032.0
2495,000300.SH,20200410,3794.8429,3824.7441,3758.9599,3769.1782,102444956.0
2496,000300.SH,20200413,3751.7093,3769.8764,3740.1936,3753.2566,79053343.0
2497,000300.SH,20200414,3777.8343,3825.7599,3764.9838,3825.6991,110637585.0
2498,000300.SH,20200415,3820.8506,3829.8009,3793.4402,3797.3623,108461984.0
2499,000300.SH,20200416,3777.7986,3807.3569,3774.5585,3802.3806,95947965.0
2500,000300.SH,20200417,3831.9232,3863.4521,3821.4201,3839.4871,132004301.0
2501,000300.SH,20200420,3845.4598,3853.7984,3831.553,3853.4551,100013115.0
2502,000300.SH,20200421,3838.2314,3838.2314,3779.9967,3808.0474,102921888.0
2503,000300.SH,20200422,3789.1297,3839.3834,3782.2149,3839.3834,85899464.0
2504,000300.SH,20200423,3851.9132,3857.4709,3826.5565,3829.7525,95508450.0
2505,000300.SH,20200424,3826.3116,3827.212,3787.0714,3796.9721,94844135.0
2506,000300.SH,20200427,3808.0171,3842.8706,3793.7655,3822.769,95462735.0
2507,000300.SH,20200428,3835.348,3859.6754,3768.2,3849.1465,122093476.0
2508,000300.SH,20200429,3837.5135,3880.7444,3833.7164,3867.032,95854590.0
2509,000300.SH,20200430,3880.4094,3921.7004,3880.4094,3912.5772,132917125.0
2510,000300.SH,20200506,3867.2587,3937.6909,3865.9875,3936.2539,139855675.0
2511,000300.SH,20200507,3937.5918,3941.4833,3915.9048,3924.8946,105514646.0
2512,000300.SH,20200508,3942.9972,3979.6627,3935.9805,3963.6217,116943341.0
2513,000300.SH,20200511,3974.7605,3998.0972,3944.5037,3960.1803,122673803.0
2514,000300.SH,20200512,3961.3427,3970.1115,3930.2108,3960.2378,98250554.0
2515,000300.SH,20200513,3946.6428,3972.5254,3932.5711,3968.2529,88190669.0
2516,000300.SH,20200514,3952.1986,3952.1986,3924.0452,3925.2177,88530004.0
2517,000300.SH,20200515,3941.125,3945.1956,3907.4021,3912.8159,92618382.0
2518,000300.SH,20200518,3914.6602,3946.4312,3898.4041,3922.9117,112801762.0
2519,000300.SH,20200519,3963.7754,3966.8518,3944.0715,3956.2495,94015291.0
2520,000300.SH,20200520,3955.7145,3955.7145,3923.9213,3935.222,100791150.0
2521,000300.SH,20200521,3950.5981,3951.743,3907.5788,3913.7949,94861033.0
2522,000300.SH,20200522,3907.5761,3907.5761,3818.1488,3824.064,103378360.0
2523,000300.SH,20200525,3828.3206,3835.6333,3800.1796,3829.3245,79033326.0
2524,000300.SH,20200526,3850.0009,3874.7484,3844.4776,3872.7701,77448076.0
2525,000300.SH,20200527,3873.6984,3873.6984,3838.4247,3845.6135,83711831.0
2526,000300.SH,20200528,3848.4892,3885.4211,3818.4318,3856.6324,93064054.0
2527,000300.SH,20200529,3838.3769,3872.3031,3830.4185,3867.0232,93813832.0
2528,000300.SH,20200601,3901.7263,3976.3151,3901.7263,3971.3402,136456652.0
2529,000300.SH,20200602,3969.9521,3991.7761,3958.9774,3983.5677,144303060.0
2530,000300.SH,20200603,4001.1708,4018.6759,3982.9299,3983.6477,136597483.0
2531,000300.SH,20200604,3998.1636,3999.8051,3968.5723,3982.1851,104277737.0
2532,000300.SH,20200605,3988.2239,4001.2509,3967.926,4001.2509,102443942.0
2533,000300.SH,20200608,4023.606,4050.2213,4016.1015,4021.9549,137925813.0
2534,000300.SH,20200609,4027.5613,4052.1557,4016.3387,4047.0293,115304479.0
2535,000300.SH,20200610,4046.2317,4046.2317,4024.4185,4039.7051,112265728.0
2536,000300.SH,20200611,4031.7396,4043.0123,3979.7522,3995.8846,127308941.0
2537,000300.SH,20200612,3931.6236,4011.0591,3927.2491,4003.0829,134166649.0
2538,000300.SH,20200615,3982.9672,4007.1396,3954.9883,3954.9883,131297860.0
2539,000300.SH,20200616,3995.5786,4014.5702,3987.8637,4014.5702,111051539.0
2540,000300.SH,20200617,4018.6094,4018.6094,3992.1339,4017.5941,105605799.0
2541,000300.SH,20200618,4009.7831,4047.5566,4000.9008,4044.3842,138148761.0
2542,000300.SH,20200619,4047.0483,4109.3602,4043.4925,4098.7095,152946990.0
2543,000300.SH,20200622,4097.5071,4126.9421,4088.7822,4102.0459,155829465.0
2544,000300.SH,20200623,4098.0373,4124.725,4080.7533,4121.7944,129229510.0
2545,000300.SH,20200624,4128.1003,4144.6782,4123.3582,4138.9895,121712465.0
2546,000300.SH,20200629,4127.9348,4137.3696,4092.5352,4109.7164,130865854.0
2547,000300.SH,20200630,4130.0028,4174.4236,4129.7754,4163.9637,125933521.0
2548,000300.SH,20200701,4172.6425,4247.7835,4163.4954,4247.7835,169990456.0
2549,000300.SH,20200702,4239.408,4340.1039,4238.1164,4335.8445,252939368.0
2550,000300.SH,20200703,4353.1937,4419.5955,4348.4535,4419.5955,290485539.0
2551,000300.SH,20200706,4465.8081,4678.1121,4465.8081,4670.0949,405821025.0
2552,000300.SH,20200707,4739.6104,4796.3155,4688.0574,4698.1264,406008553.0
2553,000300.SH,20200708,4692.8621,4803.3643,4670.6501,4774.0042,348074847.0
2554,000300.SH,20200709,4770.0769,4854.1201,4757.2943,4840.7712,351046893.0
2555,000300.SH,20200710,4796.0873,4821.3745,4734.4725,4753.1333,316949651.0
2556,000300.SH,20200713,4742.3738,4878.0773,4741.8743,4852.9612,321645446.0
2557,000300.SH,20200714,4836.1655,4860.4404,4729.9258,4806.6902,297241985.0
2558,000300.SH,20200715,4821.5155,4837.4757,4723.3608,4744.4687,272389006.0
2559,000300.SH,20200716,4741.5295,4772.5638,4513.6537,4516.2532,284657133.0
2560,000300.SH,20200717,4524.7717,4601.3733,4485.8214,4544.7007,207375563.0
2561,000300.SH,20200720,4597.2038,4681.9431,4534.2305,4680.3046,246068914.0
2562,000300.SH,20200721,4697.5026,4714.2925,4661.444,4691.0425,200415659.0
2563,000300.SH,20200722,4682.6575,4790.4491,4675.3488,4714.4454,224199211.0
2564,000300.SH,20200723,4668.7401,4731.4004,4607.6585,4712.4357,234314569.0
2565,000300.SH,20200724,4679.0273,4691.698,4479.3928,4505.5906,243905203.0
2566,000300.SH,20200727,4535.0053,4558.1189,4482.4408,4528.45,171420551.0
2567,000300.SH,20200728,4567.6691,4590.2496,4537.6849,4568.2576,162768498.0
2568,000300.SH,20200729,4559.1634,4680.558,4548.8535,4679.008,186695305.0
2569,000300.SH,20200730,4689.7632,4704.6305,4649.7677,4656.1506,166967566.0
2570,000300.SH,20200731,4652.1824,4741.8084,4621.9635,4695.0462,184839026.0
2571,000300.SH,20200803,4735.8985,4771.3694,4720.025,4771.3108,214776239.0
2572,000300.SH,20200804,4778.4866,4807.0782,4747.7748,4775.8024,239974985.0
2573,000300.SH,20200805,4761.7637,4786.7031,4711.2723,4777.1089,196700548.0
2574,000300.SH,20200806,4779.2377,4791.8565,4691.1569,4762.7642,227854406.0
2575,000300.SH,20200807,4742.2939,4749.0217,4637.8427,4707.9262,213518216.0
2576,000300.SH,20200810,4681.7553,4757.6634,4646.2885,4724.8697,203788832.0
2577,000300.SH,20200811,4730.3748,4791.5337,4674.8642,4681.7837,205546511.0
2578,000300.SH,20200812,4668.8899,4681.6206,4566.2736,4647.6446,202887239.0
2579,000300.SH,20200813,4666.4901,4671.7689,4626.1033,4635.7126,152550092.0
2580,000300.SH,20200814,4627.61,4708.0709,4617.632,4704.6288,147292921.0
2581,000300.SH,20200817,4727.1204,4838.0864,4721.3589,4815.2261,268001556.0
2582,000300.SH,20200818,4816.5703,4825.3861,4788.8293,4812.7564,189139854.0
2583,000300.SH,20200819,4804.6655,4809.0499,4738.0086,4740.6784,192442948.0
2584,000300.SH,20200820,4708.1253,4721.4357,4662.8032,4679.1544,158368639.0
2585,000300.SH,20200821,4717.7874,4739.4836,4684.8101,4718.8431,142657864.0
2586,000300.SH,20200824,4746.4035,4769.4673,4716.6054,4755.8491,151143512.0
2587,000300.SH,20200825,4769.2107,4802.4122,4746.313,4761.9507,141701351.0
2588,000300.SH,20200826,4761.7186,4786.4249,4689.881,4706.1302,151305180.0
2589,000300.SH,20200827,4718.062,4731.9351,4679.3623,4731.3451,119042850.0
2590,000300.SH,20200828,4727.292,4850.4884,4719.3526,4844.2652,159399765.0
2591,000300.SH,20200831,4870.9337,4901.2115,4816.2123,4816.2153,202567029.0
2592,000300.SH,20200901,4803.3922,4842.135,4791.7829,4842.1223,138395402.0
2593,000300.SH,20200902,4859.0754,4863.5509,4797.5204,4843.887,157989524.0
2594,000300.SH,20200903,4841.502,4877.0117,4800.0577,4817.0952,145671201.0
2595,000300.SH,20200904,4737.2368,4778.203,4726.5559,4770.219,120032796.0
2596,000300.SH,20200907,4759.5213,4789.3031,4655.56,4669.3677,148607791.0
2597,000300.SH,20200908,4683.8256,4707.8966,4639.0531,4694.3894,139199227.0
2598,000300.SH,20200909,4634.247,4645.1972,4558.0304,4584.5887,162277107.0
2599,000300.SH,20200910,4632.0994,4647.7505,4572.2058,4581.9775,150652878.0
2600,000300.SH,20200911,4572.2572,4630.8842,4563.1061,4627.2826,115302424.0
2601,000300.SH,20200914,4652.0539,4666.9862,4625.9877,4651.0507,107235179.0
2602,000300.SH,20200915,4649.4472,4691.4997,4630.5374,4688.4826,101915925.0
2603,000300.SH,20200916,4683.006,4690.6815,4638.4586,4657.3584,108753641.0
2604,000300.SH,20200917,4642.0542,4664.9491,4601.639,4632.7142,105983631.0
2605,000300.SH,20200918,4636.6422,4737.8039,4631.7045,4737.0887,160426475.0
2606,000300.SH,20200921,4750.7481,4752.9799,4688.7199,4691.4281,124535827.0
2607,000300.SH,20200922,4654.2179,4706.2096,4622.1111,4635.7608,119672947.0
2608,000300.SH,20200923,4639.6592,4665.96,4623.5528,4652.3273,95826528.0
2609,000300.SH,20200924,4623.9535,4631.9482,4562.2086,4563.0657,112593683.0
2610,000300.SH,20200925,4582.482,4599.5387,4554.7199,4570.0216,93015155.0
2611,000300.SH,20200928,4582.6471,4613.6324,4571.1507,4581.9085,85048389.0
2612,000300.SH,20200929,4608.2926,4616.6767,4586.3537,4591.7993,85993858.0
2613,000300.SH,20200930,4607.5753,4634.7239,4563.4108,4587.3953,89081200.0
2614,000300.SH,20201009,4663.61,4695.4041,4655.0851,4681.1412,111337512.0
2615,000300.SH,20201012,4705.1883,4823.2666,4704.1554,4823.1578,155784558.0
2616,000300.SH,20201013,4812.8989,4845.9191,4795.373,4839.201,116516338.0
2617,000300.SH,20201014,4830.4575,4830.4575,4795.9069,4807.1021,111906923.0
2618,000300.SH,20201015,4810.7821,4833.8925,4796.2647,4798.7361,109964962.0
2619,000300.SH,20201016,4798.9162,4825.5518,4765.967,4791.676,116716102.0
2620,000300.SH,20201019,4823.4944,4849.605,4747.3356,4755.4879,129246361.0
2621,000300.SH,20201020,4751.3694,4793.4672,4739.4583,4793.4672,98048156.0
2622,000300.SH,20201021,4801.6313,4801.6313,4758.8552,4792.8284,103805703.0
2623,000300.SH,20201022,4780.5954,4791.8078,4725.4993,4777.9845,101350891.0
2624,000300.SH,20201023,4775.4665,4802.456,4717.0984,4718.4881,106825184.0
2625,000300.SH,20201026,4684.0465,4713.3945,4639.3019,4691.2359,108343275.0
2626,000300.SH,20201027,4680.1371,4708.4623,4671.8536,4699.2792,92656304.0
2627,000300.SH,20201028,4703.0036,4753.3125,4685.6012,4737.2718,108463402.0
2628,000300.SH,20201029,4683.607,4803.0317,4679.2529,4772.9198,117117250.0
2629,000300.SH,20201030,4776.4726,4778.5089,4683.4719,4695.3338,139802303.0
2630,000300.SH,20201102,4702.7457,4738.0239,4695.4436,4720.8313,142867693.0
2631,000300.SH,20201103,4743.1742,4793.3963,4734.1748,4777.5608,136055408.0
2632,000300.SH,20201104,4781.448,4825.4638,4770.5582,4813.6564,114661806.0
2633,000300.SH,20201105,4861.3377,4885.1118,4837.9996,4885.1118,139244594.0
2634,000300.SH,20201106,4897.6295,4897.6295,4845.4293,4885.7178,153639034.0
2635,000300.SH,20201109,4918.8609,4997.8017,4918.8609,4981.3497,197131984.0
2636,000300.SH,20201110,4995.4126,4995.4126,4928.9319,4953.8756,176267214.0
2637,000300.SH,20201111,4937.7582,4957.5846,4901.7067,4904.8981,164470515.0
2638,000300.SH,20201112,4916.7736,4926.3422,4891.51,4908.463,118114619.0
2639,000300.SH,20201113,4886.9778,4886.9778,4825.7578,4856.8513,133693079.0
2640,000300.SH,20201116,4880.958,4904.1716,4848.6239,4904.1716,148770980.0
2641,000300.SH,20201117,4903.12,4909.2902,4865.3942,4894.786,151487464.0
2642,000300.SH,20201118,4889.6749,4911.0876,4870.7162,4891.6716,164216616.0
2643,000300.SH,20201119,4880.9224,4939.7911,4870.2005,4927.9891,133681378.0
2644,000300.SH,20201120,4928.2223,4947.4297,4922.5895,4943.2882,129400341.0
2645,000300.SH,20201123,4954.5987,5029.6515,4940.4494,5005.0273,205915187.0
2646,000300.SH,20201124,4997.0485,5001.0614,4960.9817,4974.2855,156637911.0
2647,000300.SH,20201125,4992.7466,5004.7732,4910.7,4910.7,170340527.0
2648,000300.SH,20201126,4908.3208,4925.2857,4867.8153,4919.5912,137202338.0
2649,000300.SH,20201127,4930.5928,4980.765,4917.3479,4980.765,162952922.0
2650,000300.SH,20201130,4994.1063,5055.192,4960.2519,4960.2519,262638950.0
2651,000300.SH,20201201,4963.1302,5072.5494,4963.1302,5067.0983,204065638.0
2652,000300.SH,20201202,5072.9755,5090.6084,5043.3091,5067.1447,195435476.0
2653,000300.SH,20201203,5065.4531,5072.3046,5033.7887,5057.0603,177865748.0
2654,000300.SH,20201204,5049.5231,5072.3865,5017.8506,5065.9163,144347167.0
2655,000300.SH,20201207,5065.7285,5067.8698,5014.609,5022.2351,139896217.0
2656,000300.SH,20201208,5029.1063,5043.0605,4998.9218,5009.8786,123073029.0
2657,000300.SH,20201209,5022.3846,5033.6417,4942.5195,4942.6986,138916965.0
2658,000300.SH,20201210,4931.2933,4962.7433,4919.7696,4940.5249,125914270.0
2659,000300.SH,20201211,4957.8236,4957.8236,4849.3547,4889.6292,159357697.0
2660,000300.SH,20201214,4903.627,4937.2601,4887.6599,4934.8352,120801552.0
2661,000300.SH,20201215,4931.6019,4954.1885,4904.7926,4945.1,118342633.0
2662,000300.SH,20201216,4957.2971,4968.8558,4938.1932,4953.867,106778968.0
2663,000300.SH,20201217,4960.729,5021.6171,4950.3713,5017.4784,133385479.0
2664,000300.SH,20201218,5014.3211,5027.4446,4979.0051,4999.9678,128049618.0
2665,000300.SH,20201221,4995.7622,5048.5074,4969.999,5046.8396,140811782.0
2666,000300.SH,20201222,5034.9831,5055.1348,4960.9457,4964.7727,162344970.0
2667,000300.SH,20201223,4977.2994,5028.4506,4968.1509,5007.1235,140292819.0
2668,000300.SH,20201224,5006.0051,5033.038,4979.2371,5000.0154,114418667.0
2669,000300.SH,20201225,4985.7695,5042.0978,4973.6812,5042.0137,121006979.0
2670,000300.SH,20201228,5042.9432,5089.3447,5037.8582,5064.4147,136914407.0
2671,000300.SH,20201229,5071.449,5077.4167,5034.3078,5042.9361,141198662.0
2672,000300.SH,20201230,5037.9848,5113.7105,5036.6288,5113.7105,148626448.0
2673,000300.SH,20201231,5122.4799,5215.6178,5122.4799,5211.2885,171602509.0
2674,000300.SH,20210104,5212.9313,5284.4343,5190.9372,5267.7181,211711382.0
2675,000300.SH,20210105,5245.8355,5368.5049,5234.3775,5368.5049,224931159.0
2676,000300.SH,20210106,5386.5144,5433.4694,5341.4304,5417.6677,193773444.0
2677,000300.SH,20210107,5428.3944,5513.6568,5413.3526,5513.6568,219872080.0
2678,000300.SH,20210108,5526.2876,5547.4733,5442.6939,5495.4306,204324956.0
2679,000300.SH,20210111,5504.2358,5555.6916,5412.5046,5441.1583,231835983.0
2680,000300.SH,20210112,5419.4996,5596.3525,5417.6272,5596.3525,224220186.0
2681,000300.SH,20210113,5609.2637,5644.7195,5535.1435,5577.9711,261569886.0
2682,000300.SH,20210114,5556.2125,5568.0179,5458.6818,5470.4563,243683380.0
2683,000300.SH,20210115,5471.391,5500.6348,5390.2737,5458.0812,238637435.0
2684,000300.SH,20210118,5438.1618,5541.4613,5410.775,5518.5205,207051869.0
2685,000300.SH,20210119,5525.969,5532.4793,5415.7166,5437.5234,211043425.0
2686,000300.SH,20210120,5439.9111,5496.0493,5426.5357,5476.4336,170913260.0
2687,000300.SH,20210121,5492.9587,5593.1058,5490.5626,5564.9693,209950197.0
2688,000300.SH,20210122,5562.379,5573.6594,5513.8769,5569.776,199300020.0
2689,000300.SH,20210125,5564.1237,5655.4795,5543.2663,5625.9232,197047019.0
2690,000300.SH,20210126,5600.9017,5600.9017,5505.9962,5512.9678,171904590.0
2691,000300.SH,20210127,5505.7708,5534.9928,5449.6385,5528.0034,160190841.0
2692,000300.SH,20210128,5450.3695,5462.2352,5360.3766,5377.1427,170485585.0
2693,000300.SH,20210129,5413.9684,5430.2015,5288.0955,5351.9646,182178784.0
2694,000300.SH,20210201,5356.8535,5422.299,5342.0458,5417.6484,166313706.0
2695,000300.SH,20210202,5429.7032,5503.2145,5411.5173,5501.0915,165210565.0
2696,000300.SH,20210203,5499.2961,5532.8864,5473.1237,5485.2008,188054317.0
2697,000300.SH,20210204,5453.9764,5510.0535,5411.5749,5473.9475,180575654.0
2698,000300.SH,20210205,5494.7011,5550.7714,5477.6517,5483.414,189699598.0
2699,000300.SH,20210208,5506.1423,5576.4908,5479.8529,5564.5618,164033775.0
2700,000300.SH,20210209,5584.165,5686.2502,5555.0537,5686.2502,164887260.0
2701,000300.SH,20210210,5709.684,5823.4219,5707.3295,5807.7191,170169786.0
2702,000300.SH,20210218,5922.0714,5930.9122,5747.6631,5768.3814,218848686.0
2703,000300.SH,20210219,5734.0193,5787.8871,5667.3209,5778.842,214475780.0
2704,000300.SH,20210222,5785.5097,5785.5097,5597.3327,5597.3327,282124382.0
2705,000300.SH,20210223,5542.6841,5644.7551,5541.1092,5579.6681,233807727.0
2706,000300.SH,20210224,5591.4795,5598.8284,5379.7278,5437.5683,225428610.0
2707,000300.SH,20210225,5494.4706,5527.6296,5444.1646,5469.5584,230736028.0
2708,000300.SH,20210226,5343.9041,5416.3197,5318.8579,5336.7609,212264543.0
2709,000300.SH,20210301,5389.2499,5421.555,5345.9449,5418.7837,177463523.0
2710,000300.SH,20210302,5453.2847,5454.9687,5305.0545,5349.6301,196511115.0
2711,000300.SH,20210303,5327.3467,5452.396,5316.4809,5452.2125,194709054.0
2712,000300.SH,20210304,5388.4785,5392.3725,5254.7771,5280.7058,212775211.0
2713,000300.SH,20210305,5191.9699,5307.8203,5174.2458,5262.7958,202627956.0
2714,000300.SH,20210308,5299.7907,5326.2602,5079.7984,5080.0246,230231635.0
2715,000300.SH,20210309,5066.1546,5094.311,4917.909,4970.9994,230711004.0
2716,000300.SH,20210310,5047.0589,5055.2785,4981.6161,5003.6121,169928490.0
2717,000300.SH,20210311,5024.5586,5138.4146,5020.5784,5128.2156,189600766.0
2718,000300.SH,20210312,5153.674,5153.674,5086.8234,5146.3786,201020589.0
2719,000300.SH,20210315,5116.1228,5120.8757,4992.3989,5035.5441,204153084.0
2720,000300.SH,20210316,5054.4089,5084.3085,5009.951,5079.3624,161390054.0
2721,000300.SH,20210317,5062.7706,5123.5452,5020.1255,5100.8581,149162376.0
2722,000300.SH,20210318,5114.5872,5160.4566,5111.1294,5141.7681,142901518.0
2723,000300.SH,20210319,5068.5319,5089.9175,4980.7609,5007.0907,164174849.0
2724,000300.SH,20210322,5008.3953,5071.3378,4996.541,5057.152,167402632.0
2725,000300.SH,20210323,5057.0632,5064.02,4966.534,5009.2459,158013967.0
2726,000300.SH,20210324,4985.4013,5024.3274,4919.8932,4928.6853,159385982.0
2727,000300.SH,20210325,4904.0683,4950.7608,4883.6615,4926.3469,132945189.0
2728,000300.SH,20210326,4953.9453,5050.8292,4953.9453,5037.9899,145926697.0
2729,000300.SH,20210329,5052.2634,5086.6543,5010.3902,5046.8773,143388215.0
2730,000300.SH,20210330,5043.0952,5106.0365,5032.795,5094.7291,138618560.0
2731,000300.SH,20210331,5085.9497,5085.9497,5015.607,5048.3607,141335743.0
2732,000300.SH,20210401,5059.9359,5115.4286,5056.8718,5110.7768,120324890.0
2733,000300.SH,20210402,5129.8545,5169.8312,5116.3472,5161.5569,127002254.0
2734,000300.SH,20210406,5178.6401,5181.149,5125.3301,5140.3418,109834210.0
2735,000300.SH,20210407,5141.6556,5141.6556,5065.1932,5103.7428,145763748.0
2736,000300.SH,20210408,5078.2627,5129.1318,5062.0725,5112.2086,141771047.0
2737,000300.SH,20210409,5100.0422,5100.0422,5022.0926,5035.3374,128416509.0
2738,000300.SH,20210412,5026.9791,5045.6018,4933.0126,4947.7459,152644314.0
2739,000300.SH,20210413,4949.8074,4994.5404,4924.1979,4939.6438,132919358.0
2740,000300.SH,20210414,4945.6857,4987.1191,4940.2686,4980.6279,120860838.0
2741,000300.SH,20210415,4969.9099,4969.9099,4900.3033,4948.9741,108829384.0
2742,000300.SH,20210416,4966.8999,4979.1731,4917.9596,4966.1811,111239924.0
2743,000300.SH,20210419,4966.409,5088.2106,4940.7473,5087.0165,154769824.0
2744,000300.SH,20210420,5065.7757,5119.8586,5058.9247,5083.3654,136541700.0
2745,000300.SH,20210421,5055.2398,5110.5623,5047.9916,5098.7449,124637277.0
2746,000300.SH,20210422,5114.2799,5119.2246,5067.1382,5089.2435,121167645.0
2747,000300.SH,20210423,5088.8263,5149.9825,5086.4914,5135.4534,122056991.0
2748,000300.SH,20210426,5156.5941,5181.1066,5072.9585,5077.2372,151381967.0
2749,000300.SH,20210427,5076.6415,5095.9842,5042.6099,5090.5195,123961837.0
2750,000300.SH,20210428,5073.9728,5119.4455,5059.2628,5119.2421,120620318.0
2751,000300.SH,20210429,5128.2795,5170.5852,5113.6484,5164.1692,140092480.0
2752,000300.SH,20210430,5156.3557,5163.2517,5094.9285,5123.489,160121621.0
2753,000300.SH,20210506,5098.8006,5132.8986,5037.4083,5061.1244,158822630.0
2754,000300.SH,20210507,5073.4554,5093.7471,4996.037,4996.0527,172258321.0
2755,000300.SH,20210510,5001.4371,5019.3927,4953.6965,4992.422,170820585.0
2756,000300.SH,20210511,4956.0794,5033.4938,4925.9152,5023.0595,151526497.0
2757,000300.SH,20210512,5003.8171,5051.1682,4995.4048,5044.5481,126619086.0
2758,000300.SH,20210513,4992.3519,5022.0836,4975.4462,4992.9738,132279406.0
2759,000300.SH,20210514,5007.6286,5112.9838,4981.2948,5110.5901,159426180.0
2760,000300.SH,20210517,5115.3063,5206.6947,5115.3063,5184.9853,153889634.0
2761,000300.SH,20210518,5190.9345,5201.6721,5156.7924,5187.6013,118404261.0
2762,000300.SH,20210519,5173.1666,5193.5574,5151.6392,5172.272,118729983.0
2763,000300.SH,20210520,5167.0546,5201.5935,5152.0358,5186.412,138454775.0
2764,000300.SH,20210521,5199.1285,5216.1615,5123.1171,5134.1483,124768485.0
2765,000300.SH,20210524,5138.8149,5155.5875,5092.3894,5155.5875,126742336.0
2766,000300.SH,20210525,5165.0361,5324.3609,5161.5238,5318.478,182996839.0
2767,000300.SH,20210526,5326.1169,5344.2837,5308.7389,5320.5927,169607096.0
2768,000300.SH,20210527,5311.3726,5378.4764,5286.05,5338.2329,148462855.0
2769,000300.SH,20210528,5338.7278,5360.2774,5288.6515,5321.0886,164605806.0
2770,000300.SH,20210531,5318.0825,5331.6294,5281.6851,5331.5696,144603269.0
2771,000300.SH,20210601,5320.4745,5343.7529,5269.259,5341.6798,143831474.0
2772,000300.SH,20210602,5348.344,5352.6404,5266.7852,5289.9736,137754319.0
2773,000300.SH,20210603,5285.7098,5314.3691,5255.0719,5255.2855,141968878.0
2774,000300.SH,20210604,5228.2761,5334.4899,5221.2291,5282.2772,144732087.0
2775,000300.SH,20210607,5284.8907,5286.8424,5242.9481,5277.6271,127704971.0
2776,000300.SH,20210608,5276.9711,5319.0406,5201.1404,5232.1165,130559532.0
2777,000300.SH,20210609,5224.9496,5253.3555,5215.3506,5236.4493,121820321.0
2778,000300.SH,20210610,5236.4691,5299.5299,5229.5182,5271.4661,138991967.0
2779,000300.SH,20210611,5275.7456,5276.1039,5213.5991,5224.703,180807173.0
2780,000300.SH,20210615,5218.5648,5225.5021,5137.409,5166.5597,142880058.0
2781,000300.SH,20210616,5163.2493,5164.5192,5076.0222,5080.4909,125147985.0
2782,000300.SH,20210617,5074.3839,5123.3651,5073.8211,5101.8924,120452518.0
2783,000300.SH,20210618,5104.9297,5128.0309,5064.9208,5102.4657,148585805.0
2784,000300.SH,20210621,5088.0893,5123.7827,5058.5699,5090.3854,132184516.0
2785,000300.SH,20210622,5106.0743,5125.8186,5086.2776,5122.1583,130416753.0
2786,000300.SH,20210623,5127.191,5171.033,5109.7571,5147.3938,136356058.0
2787,000300.SH,20210624,5156.5638,5160.4346,5120.5844,5155.9738,126685625.0
2788,000300.SH,20210625,5159.8017,5251.6076,5157.4758,5239.9684,154931061.0
2789,000300.SH,20210628,5253.6081,5260.6372,5226.2201,5251.7604,133193783.0
2790,000300.SH,20210629,5248.5249,5248.5249,5182.6771,5190.5445,125162997.0
2791,000300.SH,20210630,5189.3797,5231.4262,5186.625,5224.041,103752671.0
2792,000300.SH,20210701,5241.2039,5252.2642,5190.8762,5229.6642,127240620.0
2793,000300.SH,20210702,5186.6613,5186.6613,5074.3621,5081.1172,130426424.0
2794,000300.SH,20210705,5073.7787,5098.2305,5048.004,5085.7924,131211589.0
2795,000300.SH,20210706,5089.778,5092.2066,5028.5058,5083.1043,140655220.0
2796,000300.SH,20210707,5052.4204,5152.7711,5045.4056,5140.4899,148549060.0
2797,000300.SH,20210708,5149.3095,5151.2171,5078.9295,5088.2566,173901008.0
2798,000300.SH,20210709,5063.148,5081.4086,5006.4115,5069.4361,160653226.0
2799,000300.SH,20210712,5108.3783,5159.4115,5070.3188,5132.7088,206212039.0
2800,000300.SH,20210713,5128.6138,5154.0508,5114.943,5142.0991,166482209.0
2801,000300.SH,20210714,5130.7522,5130.7522,5075.1252,5083.0849,188352720.0
2802,000300.SH,20210715,5073.2634,5153.8056,5067.6767,5151.4626,181077103.0
2803,000300.SH,20210716,5140.904,5140.904,5090.6321,5094.7727,169955982.0
